Timestamp,individuo,incremento ,temperatura
20/06/2023 3:00,individuo 4,24.87852859,8.78125
20/06/2023 4:00,individuo 4,24.87755966,8.48046875
20/06/2023 5:00,individuo 4,24.87755966,7.88671875
20/06/2023 6:00,individuo 4,24.87755966,8.015625
20/06/2023 7:00,individuo 4,24.87755966,8.3203125
20/06/2023 8:00,individuo 4,24.87852859,9.390625
20/06/2023 9:00,individuo 4,24.87659073,14.31640625
20/06/2023 10:00,individuo 4,24.8756237,14.125
20/06/2023 11:00,individuo 4,24.86884499,14.87109375
20/06/2023 12:00,individuo 4,24.86400223,15.54296875
20/06/2023 13:00,individuo 4,24.86109734,17.22265625
20/06/2023 14:00,individuo 4,24.84754181,16.78515625
20/06/2023 15:00,individuo 4,24.82914352,15.97265625
20/06/2023 16:00,individuo 4,24.82430077,16.17578125
20/06/2023 17:00,individuo 4,24.81655502,14.953125
20/06/2023 18:00,individuo 4,24.80880737,13.359375
20/06/2023 19:00,individuo 4,24.80299759,12.1953125
20/06/2023 20:00,individuo 4,24.78169441,10.3984375
20/06/2023 21:00,individuo 4,24.7720108,9.12890625
20/06/2023 22:00,individuo 4,24.77007484,8.0234375
20/06/2023 23:00,individuo 4,24.76813698,7.796875
21/06/2023,individuo 4,24.76716805,7.8671875
